"id_unico","nombre","nombre_municipio","distancia_m_linea_electrica","ccaa","provincia"
175,"Cañadas","Castril","14253.34791272","Andalucía","Granada"
202,"Alicún de Ortega","Alicún de Ortega","15883.0504053","Andalucía","Granada"
302,"Gorafe","Gorafe","9869.13443949","Andalucía","Granada"
303,"Los Torres","Castril","12780.8434565","Andalucía","Granada"
309,"Las Vertientes","Cúllar","16017.09254455","Andalucía","Granada"
270,"Cebas","Castril","12861.92674686","Andalucía","Granada"
714,"Yélamos de Abajo","Yélamos de Abajo","2112.15444571","Castilla-La Mancha","Guadalajara"
326,"Fuente Vera","Castril","9274.46768451","Andalucía","Granada"
733,"Riba de Saelices","Riba de Saelices","5234.27737959","Castilla-La Mancha","Guadalajara"
735,"Villares de Jadraque","Villares de Jadraque","17182.070445","Castilla-La Mancha","Guadalajara"
781,"La Nava","El Ordial","99999","Castilla-La Mancha","Guadalajara"
402,"Puebla de Don Fadrique","Puebla de Don Fadrique","19569.47603303","Andalucía","Granada"
443,"Alfornón","Sorvilán","6798.11822083","Andalucía","Granada"
886,"Chera","Prados Redondos","9664.03336521","Castilla-La Mancha","Guadalajara"
888,"Arbeteta","Arbeteta","11058.47148664","Castilla-La Mancha","Guadalajara"
1469,"Rodellar","Bierge","13871.58270128","Aragón","Huesca"
498,"Villanueva de las Torres","Villanueva de las Torres","11358.36433469","Andalucía","Granada"
517,"Venta Quemada","Cúllar","11082.35805063","Andalucía","Granada"
518,"Zafarraya","Zafarraya","12863.63610625","Andalucía","Granada"
533,"Dehesas de Guadix","Dehesas de Guadix","13052.90099548","Andalucía","Granada"
556,"Pulpite","Cúllar","5457.63042168","Andalucía","Granada"
563,"Almontaras","Castril","13482.14997436","Andalucía","Granada"
591,"Salmerón","Salmerón","1964.2593348","Castilla-La Mancha","Guadalajara"
595,"Lebrancón","Corduente","9766.1914309","Castilla-La Mancha","Guadalajara"
604,"Teroleja","Corduente","2592.22671476","Castilla-La Mancha","Guadalajara"
620,"Yela","Brihuega","13011.70473634","Castilla-La Mancha","Guadalajara"
628,"Huertahernando","Huertahernando","11136.87086962","Castilla-La Mancha","Guadalajara"
635,"Cubillejo de la Sierra","Molina de Aragón","10074.38094108","Castilla-La Mancha","Guadalajara"
609,"Prádena de Atienza","Prádena de Atienza","99999","Castilla-La Mancha","Guadalajara"
617,"Motos","Alustante","99999","Castilla-La Mancha","Guadalajara"
638,"Valdepinillos","La Huerce","99999","Castilla-La Mancha","Guadalajara"
701,"Peralveche","Peralveche","6424.01775198","Castilla-La Mancha","Guadalajara"
708,"Prados Redondos","Prados Redondos","8379.51228178","Castilla-La Mancha","Guadalajara"
689,"Almiruete","Tamajón","99999","Castilla-La Mancha","Guadalajara"
699,"Roblelacasa","Campillo de Ranas","99999","Castilla-La Mancha","Guadalajara"
710,"Zaorejas","Zaorejas","99999","Castilla-La Mancha","Guadalajara"
750,"Colmenar de la Sierra","El Cardoso de la Sierra","15094.0989618","Castilla-La Mancha","Guadalajara"
759,"Alcolea de las Peñas","Alcolea de las Peñas","18686.37081644","Castilla-La Mancha","Guadalajara"
764,"Molina de Aragón","Molina de Aragón","0","Castilla-La Mancha","Guadalajara"
771,"El Olivar","El Olivar","356.89223806","Castilla-La Mancha","Guadalajara"
800,"Balconete","Brihuega","4841.82445267","Castilla-La Mancha","Guadalajara"
801,"Torete","Corduente","10656.74947263","Castilla-La Mancha","Guadalajara"
810,"La Yunta","La Yunta","18373.12140795","Castilla-La Mancha","Guadalajara"
828,"El Cardoso de la Sierra","El Cardoso de la Sierra","9393.44374602","Castilla-La Mancha","Guadalajara"
837,"Embid","Embid","99999","Castilla-La Mancha","Guadalajara"
867,"Tomellosa","Brihuega","6917.59305809","Castilla-La Mancha","Guadalajara"
895,"Tamajón","Tamajón","18610.38342467","Castilla-La Mancha","Guadalajara"
901,"Cincovillas","Cincovillas","19550.94618353","Castilla-La Mancha","Guadalajara"
904,"Sotodosos","Sotodosos","1614.76115963","Castilla-La Mancha","Guadalajara"
936,"Morillejo","Trillo","6306.4002479","Castilla-La Mancha","Guadalajara"
948,"Alcoroches","Alcoroches","18448.6829558","Castilla-La Mancha","Guadalajara"
957,"Esplegares","Esplegares","3511.80276629","Castilla-La Mancha","Guadalajara"
971,"Castilmimbre","Brihuega","4236.11873315","Castilla-La Mancha","Guadalajara"
982,"Arroyo de las Fraguas","Arroyo de las Fraguas","99999","Castilla-La Mancha","Guadalajara"
987,"Orea","Orea","99999","Castilla-La Mancha","Guadalajara"
993,"Villel de Mesa","Villel de Mesa","15607.9742062","Castilla-La Mancha","Guadalajara"
1004,"Valdenaya","Trillo","1121.30300923","Castilla-La Mancha","Guadalajara"
1006,"Terzaga","Terzaga","4285.34916446","Castilla-La Mancha","Guadalajara"
1026,"Bustares","Bustares","99999","Castilla-La Mancha","Guadalajara"
1031,"Baños de Tajo","Baños de Tajo","1383.87358637","Castilla-La Mancha","Guadalajara"
1032,"Saelices de la Sal","Saelices de la Sal","3718.04288862","Castilla-La Mancha","Guadalajara"
1043,"Zarzuela de Jadraque","Zarzuela de Jadraque","14266.60009068","Castilla-La Mancha","Guadalajara"
1050,"Majaelrayo","Majaelrayo","99999","Castilla-La Mancha","Guadalajara"
1055,"Atienza","Atienza","99999","Castilla-La Mancha","Guadalajara"
1061,"Budia","Budia","464.53184515","Castilla-La Mancha","Guadalajara"
1073,"Millana","Millana","4537.01517599","Castilla-La Mancha","Guadalajara"
1077,"Armallones","Armallones","17309.47525244","Castilla-La Mancha","Guadalajara"
1079,"Villaviciosa de Tajuña","Brihuega","6972.84076513","Castilla-La Mancha","Guadalajara"
1087,"Chillarón del Rey","Chillarón del Rey","3313.16756903","Castilla-La Mancha","Guadalajara"
1089,"Valverde de los Arroyos","Valverde de los Arroyos","99999","Castilla-La Mancha","Guadalajara"
1093,"El Espinar","Campillo de Ranas","99999","Castilla-La Mancha","Guadalajara"
1096,"Piqueras","Piqueras","19860.59331124","Castilla-La Mancha","Guadalajara"
1104,"Congostrina","Congostrina","9382.20681248","Castilla-La Mancha","Guadalajara"
1361,"Cañaveral de León","Cañaveral de León","13018.62189019","Andalucía","Huelva"
1357,"Rosal de la Frontera","Rosal de la Frontera","99999","Andalucía","Huelva"
1372,"Paymogo","Paymogo","99999","Andalucía","Huelva"
2168,"Santo Tomé","Santo Tomé","7836.15639728","Andalucía","Jaén"
1666,"Castejón de Monegros","Castejón de Monegros","14555.99789033","Aragón","Huesca"
2193,"Porcuna","Porcuna","6596.21706276","Andalucía","Jaén"
2488,"Zalamillas","Matanza","437.8851046","Castilla y León","León"
2507,"Villar del Monte","Truchas","18584.74702832","Castilla y León","León"
3240,"Oencia","Oencia","10158.30530028","Castilla y León","León"
3253,"La Baña","Encinedo","10312.49149362","Castilla y León","León"
3275,"Santa María del Río","Villaselán","2089.87212841","Castilla y León","León"
3333,"San Miguel de Montañán","Joarilla de las Matas","7226.81010474","Castilla y León","León"
3378,"Rabanal de Luna","Sena de Luna","5017.38085886","Castilla y León","León"
3381,"Suertes","Valle de Ancares","11531.84358397","Castilla y León","León"
3517,"Mena de Babia","Cabrillanes","500.74152607","Castilla y León","León"
3531,"Castroañe","Villaselán","85.63309375","Castilla y León","León"
3534,"Valdemora","Valdemora","2720.02123722","Castilla y León","León"
4227,"Sant Josep de Fontdepou","Àger","7412.30226997","Cataluña-Catalunya","Lleida"
8668,"Arcucelos","Laza","8060.06749739","Galicia","Ourense"
8677,"Estevesiños","Monterrei","3800.35151434","Galicia","Ourense"
1999,"Santisteban del Puerto","Santisteban del Puerto","16679.77510171","Andalucía","Jaén"
2035,"Larues","Bailo","7538.13794679","Aragón","Huesca"
2083,"Villarreal de la Canal","Canal de Berdún","3911.38636516","Aragón","Huesca"
2099,"Pontones","Santiago-Pontones","6216.63387517","Andalucía","Jaén"
2105,"Santiago de la Espada","Santiago-Pontones","5834.41265083","Andalucía","Jaén"
8787,"Albarellos","Monterrei","0","Galicia","Ourense"
2144,"La Cabra Mocha","Porcuna","8190.4117102","Andalucía","Jaén"
2178,"Pontón Alto","Santiago-Pontones","6454.86783453","Andalucía","Jaén"
2205,"La Caleruela","Villacarrillo","6742.59295555","Andalucía","Jaén"
2235,"Huerta del Manco","Santiago-Pontones","6521.78901631","Andalucía","Jaén"
2249,"Castellar","Castellar","13810.96794983","Andalucía","Jaén"
2271,"Burunchel","La Iruela","13511.78087956","Andalucía","Jaén"
2227,"Bélmez de la Moraleda","Bélmez de la Moraleda","99999","Andalucía","Jaén"
2327,"Chilluévar","Chilluévar","13360.02763701","Andalucía","Jaén"
2328,"El Centenillo","Baños de la Encina","18934.63092027","Andalucía","Jaén"
2330,"Los Teatinos","Santiago-Pontones","8292.47736785","Andalucía","Jaén"
2343,"Cabra del Santo Cristo","Cabra del Santo Cristo","18596.66160218","Andalucía","Jaén"
2354,"Villabraz","Villabraz","622.77157485","Castilla y León","León"
2371,"Castrillo de Valderaduey","Villazanzo de Valderaduey","3040.54677595","Castilla y León","León"
2377,"Pinos","San Emiliano","0","Castilla y León","León"
10347,"Peaguda","Rairiz de Veiga","7186.19779841","Galicia","Ourense"
2427,"Pozos","Truchas","16561.12307083","Castilla y León","León"
10791,"Rebordechau","Vilar de Barrio","12952.97402775","Galicia","Ourense"
10792,"Castrelo de Abaixo","Riós","14628.40801661","Galicia","Ourense"
10810,"Souteliño","Laza","12017.7628918","Galicia","Ourense"
2572,"Almanza","Almanza","10486.52935709","Castilla y León","León"
2593,"Valderas","Valderas","289.35319902","Castilla y León","León"
2598,"Robledo de Babia","San Emiliano","1127.98777546","Castilla y León","León"
2664,"Burbia","Vega de Espinareda","11963.15117798","Castilla y León","León"
2672,"Torneros de Jamuz","Quintana y Congosto","13333.86727077","Castilla y León","León"
2828,"Losadilla","Encinedo","9793.76643093","Castilla y León","León"
2912,"Vallecillo","Vallecillo","3665.43825005","Castilla y León","León"
2920,"Genestosa","San Emiliano","3018.90345263","Castilla y León","León"
2947,"Forna","Encinedo","8193.92084801","Castilla y León","León"
2974,"Riolago de Babia","San Emiliano","1217.37888409","Castilla y León","León"
2987,"Villamartín de Don Sancho","Villamartín de Don Sancho","1307.63220563","Castilla y León","León"
2990,"Quintanilla de Yuso","Truchas","15002.07964887","Castilla y León","León"
2992,"Abelgas de Luna","Sena de Luna","9463.36336939","Castilla y León","León"
3051,"Huergas de Babia","Cabrillanes","0","Castilla y León","León"
3067,"Matanza de los Oteros","Matanza","808.55324591","Castilla y León","León"
3084,"Castrotierra de Valmadrigal","Castrotierra de Valmadrigal","4874.53353809","Castilla y León","León"
3089,"Truébano de Babia","San Emiliano","2670.52285694","Castilla y León","León"
3092,"Villaverde de Arcayos","Almanza","5753.63369194","Castilla y León","León"
3140,"Murias de Paredes","Murias de Paredes","10248.78395728","Castilla y León","León"
3143,"La Riera","Cabrillanes","1186.70805187","Castilla y León","León"
3176,"Cofiñal","Puebla de Lillo","8800.48029268","Castilla y León","León"
3188,"Tabuyo del Monte","Luyego","11937.27426211","Castilla y León","León"
3201,"Izagre","Izagre","736.92062357","Castilla y León","León"
3414,"Villasecino de Babia","San Emiliano","2008.59494235","Castilla y León","León"
11378,"San Antolín","Ibias","14387.21867175","Principado de Asturias","Asturias"
14656,"Santa María de Redondo","La Pernía","3814.49408106","Castilla y León","Palencia"
14658,"Rebanal de las Llantas","Cervera de Pisuerga","8408.46920495","Castilla y León","Palencia"
3566,"Joarilla de las Matas","Joarilla de las Matas","7031.59154135","Castilla y León","León"
3603,"Cospedal de Babia","San Emiliano","425.00548012","Castilla y León","León"
18137,"Cerezo de Abajo","Cerezo de Abajo","2813.73221551","Castilla y León","Segovia"
18171,"Fresneda de Sepúlveda","Sotillo","318.40733938","Castilla y León","Segovia"
18505,"Aldeanueva del Campanario","Boceguillas","2515.0512904","Castilla y León","Segovia"
18507,"Sanchopedro","Orejana","8034.548117","Castilla y León","Segovia"
18525,"Luriezo","Cabezón de Liébana","10381.11458279","Cantabria","Cantabria"
3640,"Torrebarrio","San Emiliano","2638.97282885","Castilla y León","León"
3727,"Velilla de Valderaduey","Villazanzo de Valderaduey","564.46421182","Castilla y León","León"
3737,"Gordoncillo","Gordoncillo","7329.67111403","Castilla y León","León"
3807,"Torre de Babia","Cabrillanes","2116.36825852","Castilla y León","León"
3811,"Tejeira","Villafranca del Bierzo","7534.52181138","Castilla y León","León"
3834,"San Emiliano","San Emiliano","337.13541951","Castilla y León","León"
3835,"Santa Eulalia de Cabrera","Encinedo","9338.00542281","Castilla y León","León"
3851,"La Majua","San Emiliano","426.16961776","Castilla y León","León"
3859,"Valdespino Cerón","Matanza","3195.53067578","Castilla y León","León"
3877,"Villeza","Vallecillo","6210.00935264","Castilla y León","León"
3908,"Alcuetas","Villabraz","1449.10870378","Castilla y León","León"
3939,"Valdespino Vaca","Joarilla de las Matas","5780.9578491","Castilla y León","León"
3944,"Monteveloso","Castrelo do Val","10145.40575096","Galicia","Ourense"
4018,"Albires","Izagre","116.57913696","Castilla y León","León"
20900,"Orrios","Orrios","1944.88518839","Aragón","Teruel"
20950,"El Real de San Vicente","El Real de San Vicente","3742.30926512","Castilla-La Mancha","Toledo"
4476,"Gósol","Gósol","590.71975453","Cataluña-Catalunya","Lleida"
4639,"Àger","Àger","6513.17382896","Cataluña-Catalunya","Lleida"
4686,"Sorribes de la Vansa","La Vansa i Fórnols","0","Cataluña-Catalunya","Lleida"
5084,"Berrande","Vilardevós","17885.21233084","Galicia","Ourense"
5203,"Martín","Bóveda","5236.49111643","Galicia","Lugo"
5536,"Pedrosa","Riós","14441.70265534","Galicia","Ourense"
5537,"Riós","Riós","13350.61024617","Galicia","Ourense"
5538,"Prado","Vilar de Barrio","12470.76662324","Galicia","Ourense"
5771,"Noceda","Folgoso do Courel","3534.29450882","Galicia","Lugo"
6173,"Robregordo","Robregordo","0","Comunidad de Madrid","Madrid"
6222,"Guntín de Pallares","Guntín","518.46143722","Galicia","Lugo"
6353,"Seoane Do Courel","Folgoso do Courel","7713.13208449","Galicia","Lugo"
6363,"Pedrafita do Cebreiro","Pedrafita do Cebreiro","2797.16824976","Galicia","Lugo"
6440,"Lousada","Guntín","4557.04424722","Galicia","Lugo"
6497,"Grolos","Guntín","3818.01771028","Galicia","Lugo"
6487,"Cañada de la Cruz","Moratalla","99999","Región de Murcia","Murcia"
6670,"Somosierra","Somosierra","11.42741091","Comunidad de Madrid","Madrid"
6675,"Lozoya","Lozoya","11465.23768098","Comunidad de Madrid","Madrid"
6693,"Alameda del Valle","Alameda del Valle","13883.72217469","Comunidad de Madrid","Madrid"
6699,"Pinilla del Valle","Pinilla del Valle","15710.55187389","Comunidad de Madrid","Madrid"
6717,"Canencia","Canencia","10107.60357525","Comunidad de Madrid","Madrid"
7129,"Atajate","Atajate","541.85625026","Andalucía","Málaga"
7624,"Calar de la Santa","Moratalla","99999","Región de Murcia","Murcia"
7927,"El Sabinar","Moratalla","18390.81754539","Región de Murcia","Murcia"
8025,"Ezcároz/Ezkaroze","Ezcároz/Ezkaroze","13601.14928549","Comunidad Foral de Navarra","Navarra"
8420,"Navascués/Nabaskoze","Navascués/Nabaskoze","1516.20782345","Comunidad Foral de Navarra","Navarra"
8771,"Rabal","Oímbra","9213.75709843","Galicia","Ourense"
8821,"A Eirexa","Riós","13777.94190285","Galicia","Ourense"
8830,"Piornedo","Castrelo do Val","12075.75103018","Galicia","Ourense"
8831,"Vilanova","A Veiga","11571.86557409","Galicia","Ourense"
8848,"Feilas","Vilardevós","8530.70595134","Galicia","Ourense"
8862,"Cortegada","Riós","13818.41270899","Galicia","Ourense"
8867,"Pena do Souto","Riós","14810.10411819","Galicia","Ourense"
8876,"Vilariño das Touzas","Riós","10647.63931971","Galicia","Ourense"
8881,"Santiso","Maceda","4202.32990598","Galicia","Ourense"
8922,"Mixós","Monterrei","2676.19742764","Galicia","Ourense"
8937,"Soutelo Verde","Laza","13448.5794853","Galicia","Ourense"
9032,"Cerdedelo","Laza","17144.74818775","Galicia","Ourense"
9051,"As Vendas da Barreira","Riós","13847.57077025","Galicia","Ourense"
9062,"San Lourenzo","Porqueira","3983.12633595","Galicia","Ourense"
9223,"A Pousa","Monterrei","1909.16792376","Galicia","Ourense"
9270,"San Cristovo","Riós","10328.88821112","Galicia","Ourense"
9331,"Arzádegos","Vilardevós","12257.78535413","Galicia","Ourense"
9342,"Arzoá","Vilardevós","16318.49544151","Galicia","Ourense"
9464,"Marcelín","Riós","13467.24028619","Galicia","Ourense"
9473,"Traseirexa","Vilardevós","8243.75588677","Galicia","Ourense"
9491,"Baños de Molgas","Baños de Molgas","3401.48469384","Galicia","Ourense"
9571,"Covelas","Riós","15241.73887588","Galicia","Ourense"
9591,"O Rosal","Oímbra","3212.42148135","Galicia","Ourense"
9592,"Trez","Laza","15380.53259894","Galicia","Ourense"
9651,"Vilarello","Vilardevós","11141.37752807","Galicia","Ourense"
9658,"Carraxo","Laza","10703.86201415","Galicia","Ourense"
9756,"Camba","Laza","17556.58956667","Galicia","Ourense"
9816,"Nocedo do Val","Castrelo do Val","6859.3454785","Galicia","Ourense"
9823,"As Chás","Oímbra","4177.37935923","Galicia","Ourense"
10402,"Domiz","Riós","12906.35741105","Galicia","Ourense"
10410,"A Veiga do Seixo","Riós","12289.53032172","Galicia","Ourense"
10424,"Santiago","Calvos de Randín","7946.04851597","Galicia","Ourense"
10474,"Campobecerros","Castrelo do Val","14811.66279338","Galicia","Ourense"
10494,"Pentes","A Gudiña","7092.01710858","Galicia","Ourense"
10516,"Vilaza","Monterrei","283.2207488","Galicia","Ourense"
10517,"A Veiga das Meás","Vilardevós","4065.46205857","Galicia","Ourense"
10702,"Matamá","Laza","10942.95704","Galicia","Ourense"
10744,"Vilardevós","Vilardevós","10588.88540953","Galicia","Ourense"
10829,"A Bemposta","Vilardevós","4763.42653254","Galicia","Ourense"
10830,"Videferre","Oímbra","11158.61373814","Galicia","Ourense"
10843,"Fumaces","Riós","8459.48673281","Galicia","Ourense"
10924,"Terroso","Vilardevós","13580.64831143","Galicia","Ourense"
10975,"Vilar de Cervos","Vilardevós","7164.4476226","Galicia","Ourense"
11058,"Parada da Serra","A Gudiña","11289.19173059","Galicia","Ourense"
11139,"Vences","Monterrei","4953.09997957","Galicia","Ourense"
11168,"A Moimenta","Vilardevós","8980.79245931","Galicia","Ourense"
11174,"Castrelo de Cima","Riós","13368.20967155","Galicia","Ourense"
11362,"Tormaleo","Ibias","15799.06108852","Principado de Asturias","Asturias"
11581,"Zarréu","Degaña","8434.38183778","Principado de Asturias","Asturias"
20982,"El Membrillo","Albarracín","18802.2513088","Aragón","Teruel"
20995,"Peñarroya de Tastavins","Peñarroya de Tastavins","19473.93366422","Aragón","Teruel"
21010,"Santa Olalla","Santa Olalla","0","Castilla-La Mancha","Toledo"
21003,"El Vallecillo","El Vallecillo","99999","Aragón","Teruel"
21115,"Escorihuela","Escorihuela","4984.63621481","Aragón","Teruel"
21076,"El Villarejo","Terriente","99999","Aragón","Teruel"
22217,"San Llorente","Mayorga","4934.69179497","Castilla y León","Valladolid"
22256,"Tordehumos","Tordehumos","1625.63100857","Castilla y León","Valladolid"
22862,"San Juan del Rebollar","San Vitero","99999","Castilla y León","Zamora"
22918,"Pobladura de Aliste","Mahide","16410.22289106","Castilla y León","Zamora"
23114,"Donado","Muelas de los Caballeros","10028.29233901","Castilla y León","Zamora"
12619,"Xinestosu","Cangas del Narcea","12688.3080411","Principado de Asturias","Asturias"
12747,"Luiña","Ibias","18739.71414056","Principado de Asturias","Asturias"
24451,"Tinajo","Tinajo","9182.65848208","Canarias","Las Palmas"
13837,"Pendones","Caso","4879.88477971","Principado de Asturias","Asturias"
13870,"Vil.larín de Cibea","Cangas del Narcea","11603.62227983","Principado de Asturias","Asturias"
14299,"Villaeles de Valdavia","Villaeles de Valdavia","449.17689332","Castilla y León","Palencia"
14396,"Vidrieros","Triollo","14187.33787117","Castilla y León","Palencia"
14535,"Camasobres","La Pernía","355.24324991","Castilla y León","Palencia"
14568,"El Frago","El Frago","13855.30846068","Aragón","Zaragoza"
14743,"Areños","La Pernía","125.88368935","Castilla y León","Palencia"
14751,"Cevico Navero","Cevico Navero","8253.97613983","Castilla y León","Palencia"
14783,"San Juan de Redondo","La Pernía","2774.59508566","Castilla y León","Palencia"
14795,"Triollo","Triollo","12012.06852491","Castilla y León","Palencia"
14812,"San Salvador de Cantamuda","La Pernía","467.75627835","Castilla y León","Palencia"
14843,"San Llorente del Páramo","Villarrabé","5679.14933126","Castilla y León","Palencia"
15546,"Bañobárez","Bañobárez","2430.14350263","Castilla y León","Salamanca"
15694,"Navamorcuende","Navamorcuende","4899.73462729","Castilla-La Mancha","Toledo"
17124,"Ferreras de Abajo","Ferreras de Abajo","530.19416262","Castilla y León","Zamora"
18224,"Villarejo","Santo Tomé del Puerto","2135.32125981","Castilla y León","Segovia"
18390,"Pido","Camaleño","14609.66238664","Cantabria","Cantabria"
18536,"Espinama","Camaleño","14519.24645794","Cantabria","Cantabria"
18941,"Villafranca","Condado de Castilnovo","26.47689225","Castilla y León","Segovia"
19006,"Sepúlveda","Sepúlveda","219.09904791","Castilla y León","Segovia"
19018,"Castroserna de Abajo","Castroserna de Abajo","2642.60200264","Castilla y León","Segovia"
19062,"Becerril","Riaza","99999","Castilla y León","Segovia"
19075,"Boceguillas","Boceguillas","0","Castilla y León","Segovia"
19096,"Prádena","Prádena","7411.12600546","Castilla y León","Segovia"
19149,"Valleruela de Sepúlveda","Valleruela de Sepúlveda","5643.16337686","Castilla y León","Segovia"
19156,"Castroserna de Arriba","Prádena","3858.03732456","Castilla y León","Segovia"
19158,"Cerezo de Arriba","Cerezo de Arriba","6275.05673447","Castilla y León","Segovia"
19161,"Duratón","Sepúlveda","1080.48347819","Castilla y León","Segovia"
19175,"Casla","Casla","3508.34865784","Castilla y León","Segovia"
19221,"Aldeonte","Aldeonte","778.76483294","Castilla y León","Segovia"
19232,"Cedillo de la Torre","Cedillo de la Torre","9288.71395295","Castilla y León","Segovia"
19251,"Turrubuelo","Boceguillas","4024.39142369","Castilla y León","Segovia"
19265,"Campo de San Pedro","Campo de San Pedro","11900.5738672","Castilla y León","Segovia"
19276,"Duruelo","Duruelo","6.4372861","Castilla y León","Segovia"
19278,"Sotillo","Sotillo","2368.1132517","Castilla y León","Segovia"
19287,"Barbolla","Barbolla","222.36074259","Castilla y León","Segovia"
19292,"Grajera","Grajera","3873.44092538","Castilla y León","Segovia"
19310,"Rosuero","Santo Tomé del Puerto","2959.03357877","Castilla y León","Segovia"
19312,"Sequera de Fresno","Sequera de Fresno","7986.8758553","Castilla y León","Segovia"
19318,"Valdesaz","Condado de Castilnovo","1153.07923243","Castilla y León","Segovia"
19426,"La Aulaga","El Castillo de las Guardas","628.25256723","Andalucía","Sevilla"
19452,"Sevilleja de la Jara","Sevilleja de la Jara","126.13394748","Castilla-La Mancha","Toledo"
19590,"Urbanización la Vega","Cazalla de la Sierra","13965.66101094","Andalucía","Sevilla"
19599,"Las Navas de la Concepción","Las Navas de la Concepción","99999","Andalucía","Sevilla"
19639,"Guadalcanal","Guadalcanal","11409.30198091","Andalucía","Sevilla"
19654,"Coripe","Coripe","9126.75624205","Andalucía","Sevilla"
19655,"Cazalla de la Sierra","Cazalla de la Sierra","14648.68572138","Andalucía","Sevilla"
19678,"Torralba del Burgo","Burgo de Osma-Ciudad de Osma","269.55564051","Castilla y León","Soria"
19634,"Constantina","Constantina","99999","Andalucía","Sevilla"
19771,"Acered","Acered","10342.36783595","Aragón","Zaragoza"
19780,"Valdealvillo","Rioseco de Soria","140.68396043","Castilla y León","Soria"
19783,"Maella","Maella","493.13181315","Aragón","Zaragoza"
19787,"Vistabella","Vistabella","12031.96103715","Aragón","Zaragoza"
19791,"Cerveruela","Cerveruela","12258.48466779","Aragón","Zaragoza"
19828,"Espejón","Espejón","5066.85237713","Castilla y León","Soria"
19895,"Valdeavellano de Tera","Valdeavellano de Tera","11722.40552176","Castilla y León","Soria"
19925,"Espeja de San Marcelino","Espeja de San Marcelino","5790.92024394","Castilla y León","Soria"
19949,"Alcubilla de Avellaneda","Alcubilla de Avellaneda","13082.28609759","Castilla y León","Soria"
19956,"Mazaterón","Almazul","13226.92655154","Castilla y León","Soria"
19957,"Muriel de la Fuente","Muriel de la Fuente","926.35641665","Castilla y León","Soria"
19964,"Fuencaliente del Burgo","Fuentearmegil","10528.03350743","Castilla y León","Soria"
20099,"Guijosa","Espeja de San Marcelino","10193.27371402","Castilla y León","Soria"
20124,"Rioseco de Soria","Rioseco de Soria","2502.67142604","Castilla y León","Soria"
20160,"Montenegro de Cameros","Montenegro de Cameros","13534.33045248","Castilla y León","Soria"
20233,"Boós","Valdenebro","3672.76453949","Castilla y León","Soria"
20236,"La Revilla de Calatañazor","Quintana Redonda","922.36748384","Castilla y León","Soria"
20255,"Deza","Deza","4934.34615265","Castilla y León","Soria"
20289,"Zayuelas","Fuentearmegil","10707.1063691","Castilla y León","Soria"
20567,"La Joncosa del Montmell","El Montmell","4843.27460669","Cataluña-Catalunya","Tarragona"
20628,"Vilanova de Prades","Vilanova de Prades","4130.58227778","Cataluña-Catalunya","Tarragona"
20685,"La Torre de Esteban Hambrán","La Torre de Esteban Hambrán","2638.18288822","Castilla-La Mancha","Toledo"
20811,"el Mirador del Penedès","El Montmell","2690.46565343","Cataluña-Catalunya","Tarragona"
20836,"Camañas","Camañas","11103.58523412","Aragón","Teruel"
20842,"Los Cerezos","Manzanera","17603.68863962","Aragón","Teruel"
20859,"Mora de Rubielos","Mora de Rubielos","14060.82924704","Aragón","Teruel"
20850,"Guadalaviar","Guadalaviar","99999","Aragón","Teruel"
20867,"Monroyo","Monroyo","13745.75053986","Aragón","Teruel"
20880,"Jabaloyas","Jabaloyas","18662.31976167","Aragón","Teruel"
20896,"Los Alares","Los Navalucillos","19669.28192716","Castilla-La Mancha","Toledo"
20967,"Alcaine","Alcaine","4209.71329585","Aragón","Teruel"
20973,"La Nava de Ricomalillo","La Nava de Ricomalillo","6896.69814096","Castilla-La Mancha","Toledo"
20975,"Espinoso del Rey","Espinoso del Rey","1001.72839718","Castilla-La Mancha","Toledo"
20962,"Villar del Cobo","Villar del Cobo","99999","Aragón","Teruel"
20981,"Puertomingalvo","Puertomingalvo","99999","Aragón","Teruel"
21017,"Mazaleón","Mazaleón","8970.07456786","Aragón","Teruel"
21141,"Terriente","Terriente","99999","Aragón","Teruel"
21143,"Linares de Mora","Linares de Mora","99999","Aragón","Teruel"
21179,"Gargantilla","Sevilleja de la Jara","1726.65823521","Castilla-La Mancha","Toledo"
21221,"Las Hunfrías","Robledo del Mazo","2975.82406227","Castilla-La Mancha","Toledo"
21239,"Santa Cruz del Retamar","Santa Cruz del Retamar","2164.20845336","Castilla-La Mancha","Toledo"
21285,"Buenasbodas","Sevilleja de la Jara","4419.09782274","Castilla-La Mancha","Toledo"
21293,"Navalcán","Navalcán","5852.50420311","Castilla-La Mancha","Toledo"
21364,"Parrillas","Parrillas","4566.44868589","Castilla-La Mancha","Toledo"
21411,"Puerto de San Vicente","Puerto de San Vicente","277.1160088","Castilla-La Mancha","Toledo"
21421,"Navahermosa","Navahermosa","19318.06377923","Castilla-La Mancha","Toledo"
21425,"El Campillo de la Jara","El Campillo de la Jara","5275.82308708","Castilla-La Mancha","Toledo"
21472,"Robledo del Buey","Los Navalucillos","12465.19239962","Castilla-La Mancha","Toledo"
21479,"Robledo del Mazo","Robledo del Mazo","0","Castilla-La Mancha","Toledo"
22168,"Saelices de Mayorga","Saelices de Mayorga","1710.51586526","Castilla y León","Valladolid"
22941,"Cabañas de Aliste","Riofrío de Aliste","11648.44597973","Castilla y León","Zamora"
