"municipio","provincia","ccaa","var_pob_2014_2023","num_infra_nuevas"
"El Puerto de Santa María","Cádiz","Andalucía","1.254791431792560","0"
"Esparragalejo","Badajoz","Extremadura","0.801068090787717","0"
"Leciñena","Zaragoza","Aragón","-10.615883306320901","0"
"Campaspero","Valladolid","Castilla y León","-11.839863713799000","0"
"Baélls","Huesca","Aragón","-19.469026548672602","0"
"Espejón","Soria","Castilla y León","-28.421052631578899","0"
"Irueste","Guadalajara","Castilla-La Mancha","11.475409836065600","0"
"la Pobla de Farnals","València-Valencia","Comunitat Valenciana","11.668806161745801","0"
"Villanueva de Bogas","Toledo","Castilla-La Mancha","-11.689961880559100","0"
"Capçanes","Tarragona","Cataluña-Catalunya","3.163017031630170","0"
"Capileira","Granada","Andalucía","17.338709677419402","0"
"Armiñón","Araba-Álava","País Vasco-Euskadi","-7.200000000000000","0"
"Fresnedoso","Salamanca","Castilla y León","-12.068965517241400","0"
"Almeida de Sayago","Zamora","Castilla y León","-22.641509433962298","0"
"Pozán de Vero","Huesca","Aragón","4.444444444444439","0"
"Barriopedro","Guadalajara","Castilla-La Mancha","0.000000000000000","0"
"Maraña","León","Castilla y León","-17.241379310344797","0"
"Manzanares el Real","Madrid","Comunidad de Madrid","14.715228550476699","0"
"Cañada Rosal","Sevilla","Andalucía","3.132603406326040","0"
"Pedraza de Alba","Salamanca","Castilla y León","-12.252964426877499","0"
"Monda","Málaga","Andalucía","23.663157894736798","0"
"San Esteban del Valle","Ávila","Castilla y León","-8.700980392156861","0"
"Cortes de Baza","Granada","Andalucía","-13.727359389895099","0"
"Navahondilla","Ávila","Castilla y León","9.480122324159019","0"
"Allepuz","Teruel","Aragón","3.418803418803420","0"
"Obejo","Córdoba","Andalucía","3.180914512922460","0"
"Huerta de Arriba","Burgos","Castilla y León","-1.574803149606300","0"
"Quesada","Jaén","Andalucía","-10.653839301621201","0"
"Santa Cruz de Paniagua","Cáceres","Extremadura","-17.888563049853403","0"
"Benicolet","València-Valencia","Comunitat Valenciana","-4.617834394904460","0"
"Herguijuela de la Sierra","Salamanca","Castilla y León","-22.033898305084701","0"
"Ráfales","Teruel","Aragón","5.633802816901410","0"
"Teià","Barcelona","Cataluña-Catalunya","9.037616023448949","0"
"Arbeteta","Guadalajara","Castilla-La Mancha","-38.709677419354804","0"
"Asteasu","Gipuzkoa","País Vasco-Euskadi","1.510177281680890","0"
"Domeño","València-Valencia","Comunitat Valenciana","-2.005730659025790","0"
"Bufali","València-Valencia","Comunitat Valenciana","-10.857142857142902","0"
"Peñarroya de Tastavins","Teruel","Aragón","-9.034907597535931","0"
"Garciotum","Toledo","Castilla-La Mancha","20.786516853932604","0"
"Villaturde","Palencia","Castilla y León","-24.175824175824197","0"
"Carme","Barcelona","Cataluña-Catalunya","-4.161566707466340","0"
"Oliete","Teruel","Aragón","-17.298578199052098","0"
"Montánchez","Cáceres","Extremadura","-13.104948341489900","0"
"Arrabalde","Zamora","Castilla y León","-18.702290076335899","0"
"Puebla de Don Fadrique","Granada","Andalucía","-5.034423407917380","0"
"Rabanales","Zamora","Castilla y León","-19.016393442622899","0"
"Quintanilla de la Mata","Burgos","Castilla y León","-18.248175182481798","0"
"Bernuy-Zapardiel","Ávila","Castilla y León","-35.294117647058805","0"
"Frías de Albarracín","Teruel","Aragón","-22.916666666666700","0"
"Villaluenga del Rosario","Cádiz","Andalucía","5.263157894736840","0"
"Villar del Pedroso","Cáceres","Extremadura","-14.241001564945201","0"
"Sangarrén","Huesca","Aragón","-0.471698113207547","0"
"Villanueva de la Cañada","Madrid","Comunidad de Madrid","25.314707600786097","0"
"Valdetorres","Badajoz","Extremadura","-7.968127490039840","0"
"Valle de Valdelaguna","Burgos","Castilla y León","-2.000000000000000","0"
"Zalamea de la Serena","Badajoz","Extremadura","-9.718198577824600","0"
"Faura","València-Valencia","Comunitat Valenciana","1.771653543307090","0"
"Villaveza de Valverde","Zamora","Castilla y León","-28.421052631578899","0"
"Orejana","Segovia","Castilla y León","-13.888888888888900","0"
"Gargallo","Teruel","Aragón","-17.272727272727298","0"
"Rosal de la Frontera","Huelva","Andalucía","-6.197183098591550","0"
"Torvizcón","Granada","Andalucía","-12.957746478873199","0"
"Zuñeda","Burgos","Castilla y León","-1.724137931034480","0"
"Soto en Cameros","La Rioja","La Rioja","-27.118644067796602","0"
"Santa Eulàlia de Riuprimer","Barcelona","Cataluña-Catalunya","15.170770452740301","0"
"Vilallonga del Camp","Tarragona","Cataluña-Catalunya","8.703454463885150","0"
"Vallclara","Tarragona","Cataluña-Catalunya","-18.103448275862100","0"
"Salmeroncillos","Cuenca","Castilla-La Mancha","-20.769230769230802","0"
"Cosa","Teruel","Aragón","8.928571428571429","0"
"Quatretonda","València-Valencia","Comunitat Valenciana","-8.825978351373861","0"
"Polentinos","Palencia","Castilla y León","-24.137931034482797","0"
"Zarza de Tajo","Cuenca","Castilla-La Mancha","-7.770270270270270","0"
"Collbató","Barcelona","Cataluña-Catalunya","9.058052857465549","0"
"Sellent","València-Valencia","Comunitat Valenciana","-4.030226700251890","0"
"Beamud","Cuenca","Castilla-La Mancha","8.333333333333330","0"
"Fuentelcésped","Burgos","Castilla y León","21.461187214611897","0"
"Ansó","Huesca","Aragón","-4.128440366972479","0"
"Villasandino","Burgos","Castilla y León","-11.055276381909497","0"
"Corcos","Valladolid","Castilla y León","3.317535545023699","0"
"Alcalá del Obispo","Huesca","Aragón","6.017191977077360","0"
"Aielo de Rugat","València-Valencia","Comunitat Valenciana","-1.807228915662650","0"
"San Adrián de Juarros","Burgos","Castilla y León","9.411764705882350","0"
"Betelu","Navarra","Comunidad Foral de Navarra","12.349397590361399","0"
"Mengamuñoz","Ávila","Castilla y León","-11.111111111111100","0"
"El Campo de Peñaranda","Salamanca","Castilla y León","-7.394366197183101","0"
"Serra de Daró","Girona","Cataluña-Catalunya","12.322274881516600","0"
"Torregamones","Zamora","Castilla y León","-25.324675324675301","0"
"El Gordo","Cáceres","Extremadura","-3.703703703703700","0"
"Navatalgordo","Ávila","Castilla y León","2.145922746781120","0"
"Torrefarrera","Lleida","Cataluña-Catalunya","7.535460992907800","0"
"Lagunaseca","Cuenca","Castilla-La Mancha","-36.363636363636402","0"
"Riba-roja de Túria","València-Valencia","Comunitat Valenciana","9.563235499325550","0"
"Villasur de Herreros","Burgos","Castilla y León","0.735294117647059","0"
"Gil García","Ávila","Castilla y León","7.317073170731710","0"
"Cavia","Burgos","Castilla y León","-5.405405405405411","0"
"Estopiñán del Castillo","Huesca","Aragón","-14.705882352941201","0"
"Sotés","La Rioja","La Rioja","-10.344827586206899","0"
"Frades","A Coruña","Galicia","-9.617706237424549","0"
"Igualeja","Málaga","Andalucía","-4.562268803945750","0"
"Castroverde de Campos","Zamora","Castilla y León","-28.055555555555596","0"
"Monasterio de Rodilla","Burgos","Castilla y León","-14.594594594594600","0"
"Almiserà","València-Valencia","Comunitat Valenciana","-3.460207612456750","0"
"Almohaja","Teruel","Aragón","-19.047619047619001","0"
"Alcaine","Teruel","Aragón","-33.333333333333300","0"
"Calzada de Valdunciel","Salamanca","Castilla y León","6.363636363636360","0"
"Lidón","Teruel","Aragón","-5.555555555555561","0"
"San Pelayo de Guareña","Salamanca","Castilla y León","4.545454545454549","0"
"Sant Quirze del Vallès","Barcelona","Cataluña-Catalunya","3.539823008849560","0"
"Rozalén del Monte","Cuenca","Castilla-La Mancha","-27.160493827160501","0"
"Camarenilla","Toledo","Castilla-La Mancha","13.743218806509899","0"
"Malla","Barcelona","Cataluña-Catalunya","0.000000000000000","0"
"Cordovilla","Salamanca","Castilla y León","-10.483870967741902","0"
"Selva","Illes Balears","Illes Balears","11.171591498185601","0"
"Valdeaveruelo","Guadalajara","Castilla-La Mancha","13.773584905660400","0"
"Mamolar","Burgos","Castilla y León","-12.121212121212098","0"
"Chillarón del Rey","Guadalajara","Castilla-La Mancha","-21.296296296296294","0"
"Olmedo de Camaces","Salamanca","Castilla y León","-20.634920634920604","0"
"Lagueruela","Teruel","Aragón","-7.692307692307691","0"
"Obanos","Navarra","Comunidad Foral de Navarra","0.108813928182807","0"
"Cabanabona","Lleida","Cataluña-Catalunya","-30.681818181818201","0"
"Sant Martí Sesgueioles","Barcelona","Cataluña-Catalunya","-9.113924050632908","0"
"Chalamera","Huesca","Aragón","26.213592233009699","0"
"Aldeasoña","Segovia","Castilla y León","-4.477611940298510","0"
"Valdearenas","Guadalajara","Castilla-La Mancha","-2.247191011235960","0"
"Vilamòs","Lleida","Cataluña-Catalunya","-2.339181286549710","0"
"Griegos","Teruel","Aragón","-1.408450704225350","0"
"El Pont d'Armentera","Tarragona","Cataluña-Catalunya","-12.655971479500902","0"
"Montaverner","València-Valencia","Comunitat Valenciana","-5.327868852459020","0"
"Cabreros del Río","León","Castilla y León","-8.237986270022880","0"
"Blesa","Teruel","Aragón","-28.440366972477101","0"
"Fontanilles","Girona","Cataluña-Catalunya","6.250000000000000","0"
"Murtas","Granada","Andalucía","-15.341959334565601","0"
"San Emiliano","León","Castilla y León","-12.879884225759799","0"
"Ochagavía/Otsagabia","Navarra","Comunidad Foral de Navarra","-16.095890410958898","0"
"Cubillos","Zamora","Castilla y León","-8.734939759036148","0"
"Petrés","València-Valencia","Comunitat Valenciana","11.608961303462301","0"
"La Guancha","Santa Cruz de Tenerife","Canarias","1.459321415541770","0"
"Benamaurel","Granada","Andalucía","-6.793703396851700","0"
"Marcilla de Campos","Palencia","Castilla y León","25.641025641025600","0"
"Castiello de Jaca","Huesca","Aragón","-0.411522633744856","0"
"Villares de Jadraque","Guadalajara","Castilla-La Mancha","-16.363636363636402","0"
"Etxebarria","Bizkaia","País Vasco-Euskadi","-1.012658227848100","0"
"Sandiás","Ourense","Galicia","-12.567463377023900","0"
"Osor","Girona","Cataluña-Catalunya","-7.079646017699120","0"
"Cervillego de la Cruz","Valladolid","Castilla y León","0.000000000000000","0"
"Alcaracejos","Córdoba","Andalucía","-2.226588081204980","0"
"Jafre","Girona","Cataluña-Catalunya","-2.020202020202020","0"
"Villahermosa del Río","Castelló-Castellón","Comunitat Valenciana","-2.400000000000000","0"
"Pallejà","Barcelona","Cataluña-Catalunya","4.292188749666759","0"
"Vertavillo","Palencia","Castilla y León","-18.905472636815897","0"
"La Nava","Huelva","Andalucía","-12.500000000000000","0"
"Sequeros","Salamanca","Castilla y León","-6.113537117903930","0"
"Languilla","Segovia","Castilla y León","-4.597701149425291","0"
"Calvarrasa de Arriba","Salamanca","Castilla y León","-2.926829268292680","0"
"Ciruelos del Pinar","Guadalajara","Castilla-La Mancha","-6.451612903225810","0"
"Valdelacalzada","Badajoz","Extremadura","0.363372093023256","0"
"Mazaleón","Teruel","Aragón","-9.814814814814810","0"
"Santa Maria d'Oló","Barcelona","Cataluña-Catalunya","1.971830985915490","0"
"Alcoba","Ciudad Real","Castilla-La Mancha","-13.771517996870099","0"
"Les Cabanyes","Barcelona","Cataluña-Catalunya","3.850156087408950","0"
"Lantarón","Araba-Álava","País Vasco-Euskadi","0.751879699248120","0"
"Calabazas de Fuentidueña","Segovia","Castilla y León","-35.897435897435898","0"
"El Pla de Santa Maria","Tarragona","Cataluña-Catalunya","2.175767918088740","0"
"La Bastida","Salamanca","Castilla y León","3.703703703703700","0"
"Salobral","Ávila","Castilla y León","-9.756097560975610","0"
"Lugros","Granada","Andalucía","-7.012195121951221","0"
"Belver de Cinca","Huesca","Aragón","-2.971768202080240","0"
"Padules","Almería","Andalucía","-9.710743801652889","0"
"Barañáin/Barañain","Navarra","Comunidad Foral de Navarra","-4.316159937432789","0"
"Espera","Cádiz","Andalucía","-2.811860940695300","0"
"Fariza","Zamora","Castilla y León","-14.974182444062000","0"
"Las Casas del Conde","Salamanca","Castilla y León","7.017543859649120","0"
"Tegueste","Santa Cruz de Tenerife","Canarias","2.225826800036050","0"
"Viladamat","Girona","Cataluña-Catalunya","10.909090909090901","0"
"Aldehuela de Jerte","Cáceres","Extremadura","-3.466666666666670","0"
"Montilla","Córdoba","Andalucía","-5.604944543222420","0"
"Parcent","Alacant-Alicante","Comunitat Valenciana","-1.666666666666670","0"
"Santiago-Pontones","Jaén","Andalucía","-20.251315020455898","0"
"Valleruela de Sepúlveda","Segovia","Castilla y León","-5.263157894736840","0"
"Foncea","La Rioja","La Rioja","-5.050505050505050","0"
"Ribadedeva","Asturias","Principado de Asturias","-7.035445757250270","0"
"Palau-sator","Girona","Cataluña-Catalunya","2.950819672131150","0"
"Fresno de la Polvorosa","Zamora","Castilla y León","-27.044025157232699","0"
"Piña de Campos","Palencia","Castilla y León","-17.991631799163198","0"
"Muro en Cameros","La Rioja","La Rioja","-11.111111111111100","0"
"Viladasens","Girona","Cataluña-Catalunya","2.777777777777780","0"
"Velamazán","Soria","Castilla y León","-25.555555555555596","0"
"Prado de la Guzpeña","León","Castilla y León","-23.776223776223798","0"
"Erla","Zaragoza","Aragón","-3.200000000000000","0"
"Valluércanes","Burgos","Castilla y León","-15.000000000000000","0"
"Longás","Zaragoza","Aragón","25.714285714285701","0"
"Benilloba","Alacant-Alicante","Comunitat Valenciana","-6.590621039290240","0"
"Santa Cilia","Huesca","Aragón","11.555555555555602","0"
"Alfafar","València-Valencia","Comunitat Valenciana","2.694203238676370","0"
"Bueu","Pontevedra","Galicia","-3.481217616580310","0"
"Benasque","Huesca","Aragón","7.305723592368540","0"
"Labuerda","Huesca","Aragón","4.516129032258061","0"
"Benigembla","Alacant-Alicante","Comunitat Valenciana","5.708661417322840","0"
"Hurones","Burgos","Castilla y León","-20.588235294117599","0"
"Fuente el Saz de Jarama","Madrid","Comunidad de Madrid","12.061163988141701","0"
"Barbuñales","Huesca","Aragón","-4.000000000000000","0"
"Amer","Girona","Cataluña-Catalunya","6.225339763261730","0"
"Vicién","Huesca","Aragón","13.934426229508201","0"
"San Torcuato","La Rioja","La Rioja","-13.698630136986301","0"
"Massalfassar","València-Valencia","Comunitat Valenciana","5.414141414141411","0"
"Horcajo de la Sierra-Aoslos","Madrid","Comunidad de Madrid","30.726256983240198","0"
"Sierra de Fuentes","Cáceres","Extremadura","-1.125795398923150","0"
"Montillana","Granada","Andalucía","-19.259818731117800","0"
"Montalbo","Cuenca","Castilla-La Mancha","1.603498542274050","0"
"Castejón de Tornos","Teruel","Aragón","7.936507936507939","0"
"Fuentes de Ayódar","Castelló-Castellón","Comunitat Valenciana","-27.407407407407401","0"
"Rafal","Alacant-Alicante","Comunitat Valenciana","15.998066698888399","0"
"Villalba de la Lampreana","Zamora","Castilla y León","-17.307692307692299","0"
"Bentarique","Almería","Andalucía","-5.490196078431370","0"
"Morales de Valverde","Zamora","Castilla y León","-25.120772946859898","0"
"Cepeda","Salamanca","Castilla y León","-19.667590027700797","0"
"Domingo Pérez de Granada","Granada","Andalucía","0.000000000000000","0"
"Sant Esteve Sesrovires","Barcelona","Cataluña-Catalunya","4.826306019623440","0"
"Torremocha del Campo","Guadalajara","Castilla-La Mancha","-12.785388127853899","0"
"Cádiz","Cádiz","Andalucía","-8.155151594805282","0"
"Malpartida de la Serena","Badajoz","Extremadura","-14.098360655737700","0"
"Fuentelviejo","Guadalajara","Castilla-La Mancha","0.000000000000000","0"
"Carabaña","Madrid","Comunidad de Madrid","14.914054600606701","0"
"Valdelagua del Cerro","Soria","Castilla y León","-31.578947368421101","0"
"Gerena","Sevilla","Andalucía","7.169243398549730","0"
"El Rourell","Tarragona","Cataluña-Catalunya","-2.284263959390860","0"
"Cardeñosa","Ávila","Castilla y León","-11.416490486257901","0"
"Villagonzalo Pedernales","Burgos","Castilla y León","6.766055045871560","0"
"Pedrajas de San Esteban","Valladolid","Castilla y León","-3.454182129603200","0"
"Ondara","Alacant-Alicante","Comunitat Valenciana","10.193003618817901","0"
"La Yesa","València-Valencia","Comunitat Valenciana","-9.266409266409271","0"
"Saldías","Navarra","Comunidad Foral de Navarra","5.084745762711870","0"
"L'Ametlla de Mar","Tarragona","Cataluña-Catalunya","0.301246063261673","0"
"Vedra","A Coruña","Galicia","-1.064458900059140","0"
"Talamanca de Jarama","Madrid","Comunidad de Madrid","33.302724211815104","0"
"Sant Miquel de Campmajor","Girona","Cataluña-Catalunya","6.465517241379310","0"
"Esguevillas de Esgueva","Valladolid","Castilla y León","-5.673758865248231","0"
"Poveda de la Sierra","Guadalajara","Castilla-La Mancha","-16.296296296296294","0"
"Villabasta de Valdavia","Palencia","Castilla y León","3.125000000000000","0"
"Boceguillas","Segovia","Castilla y León","-15.783132530120499","0"
"Santa María de la Alameda","Madrid","Comunidad de Madrid","25.165016501650200","0"
"Valdetórtola","Cuenca","Castilla-La Mancha","-19.607843137254900","0"
"Arantzazu","Bizkaia","País Vasco-Euskadi","2.368421052631580","0"
"Cabrera de Mar","Barcelona","Cataluña-Catalunya","9.281767955801111","0"
"Huélamo","Cuenca","Castilla-La Mancha","-26.923076923076902","0"
"Puigverd de Lleida","Lleida","Cataluña-Catalunya","-0.992204110559887","0"
"San Lorenzo de Tormes","Ávila","Castilla y León","-28.888888888888900","0"
"Valga","Pontevedra","Galicia","-5.719008264462810","0"
"Pajares de la Laguna","Salamanca","Castilla y León","-8.403361344537821","0"
"Gumiel de Mercado","Burgos","Castilla y León","21.835443037974699","0"
"Ariany","Illes Balears","Illes Balears","6.644518272425249","0"
"Sacedón","Guadalajara","Castilla-La Mancha","-8.741258741258740","0"
"Olivenza","Badajoz","Extremadura","-2.709847984137470","0"
"Castillejo de Iniesta","Cuenca","Castilla-La Mancha","-43.386243386243400","0"
"Peralta de Alcofea","Huesca","Aragón","5.498281786941580","0"
"Les Llosses","Girona","Cataluña-Catalunya","-3.791469194312800","0"
"Santa Cruz de Marchena","Almería","Andalucía","9.722222222222221","0"
"Munébrega","Zaragoza","Aragón","-12.142857142857098","0"
"Sant Quirze Safaja","Barcelona","Cataluña-Catalunya","5.124223602484469","0"
"Los Navalucillos","Toledo","Castilla-La Mancha","-19.373454245671901","0"
"Garganta del Villar","Ávila","Castilla y León","2.500000000000000","0"
"Jamilena","Jaén","Andalucía","-4.241200230813621","0"
"Algimia de Almonacid","Castelló-Castellón","Comunitat Valenciana","-14.726027397260301","0"
"Cuadros","León","Castilla y León","4.504504504504510","0"
"Cordovín","La Rioja","La Rioja","-12.068965517241400","0"
"Soliedra","Soria","Castilla y León","-11.111111111111100","0"
"Saldaña de Burgos","Burgos","Castilla y León","14.044943820224701","0"
"Guimerà","Lleida","Cataluña-Catalunya","-13.559322033898301","0"
"Castro del Río","Córdoba","Andalucía","-4.806259314456041","0"
"San Esteban del Molar","Zamora","Castilla y León","-27.007299270073002","0"
"Villalengua","Zaragoza","Aragón","-19.722222222222200","0"
"Vega de Santa María","Ávila","Castilla y León","-20.833333333333300","0"
"Andorra","Teruel","Aragón","-11.462935689739799","0"
"Bailo","Huesca","Aragón","-9.655172413793100","0"
"Fogars de la Selva","Barcelona","Cataluña-Catalunya","7.936507936507939","0"
"Castellfollit de Riubregós","Barcelona","Cataluña-Catalunya","-8.474576271186441","0"
"Villapalacios","Albacete","Castilla-La Mancha","-11.378205128205099","0"
"Pozondón","Teruel","Aragón","-14.285714285714301","0"
"Torre-Cardela","Granada","Andalucía","-14.418604651162799","0"
"La Carlota","Córdoba","Andalucía","2.782583621683970","0"
"San Mamés de Campos","Palencia","Castilla y León","-20.689655172413797","0"
"Llívia","Girona","Cataluña-Catalunya","-1.953125000000000","0"
"Tordómar","Burgos","Castilla y León","-11.898016997167099","0"
"Horta de Sant Joan","Tarragona","Cataluña-Catalunya","-4.101722723543889","0"
"Arganza","León","Castilla y León","-9.421112372304201","0"
"Buciegas","Cuenca","Castilla-La Mancha","-19.148936170212803","0"
"Villamol","León","Castilla y León","-23.428571428571402","0"
"Benissanet","Tarragona","Cataluña-Catalunya","-7.056936647955090","0"
"Monistrol de Calders","Barcelona","Cataluña-Catalunya","8.057553956834528","0"
"Masegosa","Cuenca","Castilla-La Mancha","-18.750000000000000","0"
"La Mata de los Olmos","Teruel","Aragón","4.850746268656721","0"
"Vall de Cardós","Lleida","Cataluña-Catalunya","-1.302083333333330","0"
"Ladrillar","Cáceres","Extremadura","-3.045685279187820","0"
"Almoster","Tarragona","Cataluña-Catalunya","-6.160458452722061","0"
"Encina de San Silvestre","Salamanca","Castilla y León","-2.631578947368420","0"
"Castillonroy","Huesca","Aragón","-3.571428571428570","0"
"Sant Martí de Centelles","Barcelona","Cataluña-Catalunya","14.089661482159201","0"
"Cornellà de Llobregat","Barcelona","Cataluña-Catalunya","4.718556485840849","0"
"Zarzuela del Monte","Segovia","Castilla y León","-10.669077757685400","0"
"Sotillo del Rincón","Soria","Castilla y León","0.543478260869565","0"
"Alcampell","Huesca","Aragón","-11.739745403111698","0"
"Santa Brígida","Las Palmas","Canarias","-1.411451398135820","0"
"Sediles","Zaragoza","Aragón","-1.818181818181820","0"
"Cardiel de los Montes","Toledo","Castilla-La Mancha","2.577319587628870","0"
"Aldealpozo","Soria","Castilla y León","-13.043478260869602","0"
"Cabanes","Castelló-Castellón","Comunitat Valenciana","7.939698492462311","0"
"Belvís de la Jara","Toledo","Castilla-La Mancha","-12.131919905771499","0"
"Leza","Araba-Álava","País Vasco-Euskadi","6.280193236714980","0"
"La Puebla de Arganzón","Burgos","Castilla y León","3.954802259887011","0"
"Masquefa","Barcelona","Cataluña-Catalunya","17.047347133000198","0"
"Gestalgar","València-Valencia","Comunitat Valenciana","-11.093750000000000","0"
"Penelles","Lleida","Cataluña-Catalunya","-15.079365079365099","0"
"La Ginebrosa","Teruel","Aragón","-6.796116504854370","0"
"Cevico Navero","Palencia","Castilla y León","-9.183673469387760","0"
"Regumiel de la Sierra","Burgos","Castilla y León","-14.555256064689999","0"
"Huéneja","Granada","Andalucía","-0.083822296730930","0"
"Tornavacas","Cáceres","Extremadura","-15.378006872852200","0"
"Peñaranda de Duero","Burgos","Castilla y León","-17.832167832167798","0"
"Zerain","Gipuzkoa","País Vasco-Euskadi","6.463878326996200","0"
"La Canonja","Tarragona","Cataluña-Catalunya","1.980368520750820","0"
"Belmonte","Cuenca","Castilla-La Mancha","-12.346286276438800","0"
"Arcos","Burgos","Castilla y León","19.737704918032801","0"
"Torreblanca","Castelló-Castellón","Comunitat Valenciana","1.992753623188410","0"
"Riofrío del Llano","Guadalajara","Castilla-La Mancha","48.837209302325604","0"
"Alconchel de Ariza","Zaragoza","Aragón","-7.317073170731710","0"
"Los Santos de la Humosa","Madrid","Comunidad de Madrid","13.374233128834399","0"
"Gallegos de Solmirón","Salamanca","Castilla y León","-22.142857142857100","0"
"Alhaurín de la Torre","Málaga","Andalucía","14.031331592689300","0"
"Alburquerque","Badajoz","Extremadura","-8.345401882693698","0"
"Fuentes de León","Badajoz","Extremadura","-9.547325102880661","0"
"Cedrillas","Teruel","Aragón","5.492730210016160","0"
"El Ronquillo","Sevilla","Andalucía","0.981079187105816","0"
"Piracés","Huesca","Aragón","-9.433962264150939","0"
"Vidángoz/Bidankoze","Navarra","Comunidad Foral de Navarra","-21.875000000000000","0"
"Espartinas","Sevilla","Andalucía","12.103511512599301","0"
"Deltebre","Tarragona","Cataluña-Catalunya","-0.109880821570451","0"
"Calles","València-Valencia","Comunitat Valenciana","3.357314148681060","0"
"Santa Marta","Badajoz","Extremadura","-4.281416338810460","0"
"Marzales","Valladolid","Castilla y León","-15.094339622641501","0"
"Gorga","Alacant-Alicante","Comunitat Valenciana","3.649635036496350","0"
"Vilvestre","Salamanca","Castilla y León","-13.215859030836999","0"
"Vega de Ruiponce","Valladolid","Castilla y León","-32.203389830508499","0"
"Gema","Zamora","Castilla y León","-13.716814159291999","0"
"Santo Domingo de Pirón","Segovia","Castilla y León","-18.644067796610198","0"
"Cuevas Labradas","Teruel","Aragón","6.299212598425200","0"
"Toques","A Coruña","Galicia","-13.942307692307701","0"
"Margalef","Tarragona","Cataluña-Catalunya","-1.851851851851850","0"
"Vita","Ávila","Castilla y León","-12.222222222222202","0"
"Cabrillanes","León","Castilla y León","-15.906432748538000","0"
"Grisén","Zaragoza","Aragón","1.572327044025160","0"
"Casas de Miravete","Cáceres","Extremadura","-22.972972972973000","0"
"Castro de Filabres","Almería","Andalucía","-18.656716417910403","0"
"Firgas","Las Palmas","Canarias","0.669467051719612","0"
"Elx/Elche","Alacant-Alicante","Comunitat Valenciana","4.218730182333470","0"
"Hontoria del Pinar","Burgos","Castilla y León","-11.477761836441902","0"
"Laspuña","Huesca","Aragón","-6.375838926174500","0"
"Narros","Soria","Castilla y León","51.111111111111100","0"
"Albuñol","Granada","Andalucía","7.850576389902231","0"
"Casas de Guijarro","Cuenca","Castilla-La Mancha","-18.518518518518501","0"
"Fuentes de Andalucía","Sevilla","Andalucía","0.403450194769060","0"
"Lobras","Granada","Andalucía","-9.696969696969699","0"
"Ítrabo","Granada","Andalucía","-5.325443786982250","0"
"Millena","Alacant-Alicante","Comunitat Valenciana","20.952380952381002","0"
"Laperdiguera","Huesca","Aragón","-3.191489361702130","0"
"Gelida","Barcelona","Cataluña-Catalunya","10.550458715596299","0"
"Fuentes de Jiloca","Zaragoza","Aragón","-9.876543209876541","0"
"Cepeda la Mora","Ávila","Castilla y León","-22.988505747126400","0"
"Bonrepòs i Mirambell","València-Valencia","Comunitat Valenciana","11.405759908753900","0"
"Carrión de Calatrava","Ciudad Real","Castilla-La Mancha","3.376623376623380","0"
"Gallegos de Sobrinos","Ávila","Castilla y León","-25.806451612903199","0"
"Hinojosas de Calatrava","Ciudad Real","Castilla-La Mancha","-0.200803212851406","0"
"Albons","Girona","Cataluña-Catalunya","12.654745529573601","0"
"Vilamacolum","Girona","Cataluña-Catalunya","23.452768729641701","0"
"Valdemaqueda","Madrid","Comunidad de Madrid","1.990049751243780","0"
"El Busto","Navarra","Comunidad Foral de Navarra","-25.714285714285701","0"
"San Román de Hornija","Valladolid","Castilla y León","-19.944598337950101","0"
"Seva","Barcelona","Cataluña-Catalunya","8.084862385321099","0"
"Torralba de Ribota","Zaragoza","Aragón","-6.878306878306881","0"
"San Llorente","Valladolid","Castilla y León","-29.078014184397198","0"
"Bergasa","La Rioja","La Rioja","3.821656050955410","0"
"Solana de Rioalmar","Ávila","Castilla y León","-21.989528795811498","0"
"Igúzquiza","Navarra","Comunidad Foral de Navarra","-9.609609609609610","0"
"Bezas","Teruel","Aragón","-16.883116883116898","0"
"Los Huertos","Segovia","Castilla y León","-9.042553191489359","0"
"Olmos de Peñafiel","Valladolid","Castilla y León","-35.937500000000000","0"
"Campofrío","Huelva","Andalucía","10.698365527488900","0"
"Tamajón","Guadalajara","Castilla-La Mancha","-6.918238993710690","0"
"Zapardiel de la Ribera","Ávila","Castilla y León","-26.315789473684198","0"
"Bellprat","Barcelona","Cataluña-Catalunya","-7.692307692307691","0"
"Arguis","Huesca","Aragón","28.000000000000000","0"
"Toses","Girona","Cataluña-Catalunya","26.000000000000000","0"
"Betancuria","Las Palmas","Canarias","11.323328785811698","0"
"Alanís","Sevilla","Andalucía","-8.569868995633191","0"
"Nestares","La Rioja","La Rioja","6.410256410256410","0"
"Pajares de Adaja","Ávila","Castilla y León","-25.824175824175800","0"
"Laguna de Cameros","La Rioja","La Rioja","-4.166666666666670","0"
"Arellano","Navarra","Comunidad Foral de Navarra","-13.586956521739099","0"
"Higueras","Castelló-Castellón","Comunitat Valenciana","-15.254237288135602","0"
"Puigcerdà","Girona","Cataluña-Catalunya","11.448464787124799","0"
"San Pedro del Arroyo","Ávila","Castilla y León","8.695652173913041","0"
"Umbrete","Sevilla","Andalucía","8.921933085501861","0"
"Aguarón","Zaragoza","Aragón","-27.135678391959797","0"
"la Vall de Gallinera","Alacant-Alicante","Comunitat Valenciana","-2.352941176470590","0"
"Lupiñén-Ortilla","Huesca","Aragón","-8.310991957104559","0"
